#               time       E_Anisotropy              E_DMI            E_Demag  E_UniformExchange            E_total                m_x                m_y                m_z            m_error          real_time          rhs_evals               step 
#                <s>                <J>                <J>                <J>                <J>                <J>                 <>                 <>                 <>                 <>                <s>                 <>                 <> 
            2.42e-09  4.70563428743e-18  -1.0618733739e-17  4.11724173861e-18  5.90179970609e-18  4.10594199314e-18 -1.73426088305e-16 -6.70058144772e-16   -0.0083355591742  4.54747350886e-13      1678581625.82              35793                242 
            2.43e-09  4.70578144584e-18 -1.06187087554e-17  4.11716230416e-18  5.90170649545e-18  4.10594149002e-18  3.73682566372e-16   3.2760831085e-16  -0.00836848383352  4.62963001269e-13      1678581626.51              35890                243 
            2.44e-09  4.70592528211e-18 -1.06186837834e-17  4.11708512221e-18  5.90161437412e-18  4.10594099502e-18 -4.67804807237e-16  1.21434498259e-16  -0.00840068968927  4.69624339416e-13      1678581627.09              35987                244 
            2.45e-09   4.7060662034e-18  -1.0618658915e-17  4.11700988617e-18  5.90152333269e-18  4.10594050729e-18  4.17289659617e-16 -5.96158924695e-16  -0.00843225206355  4.77617945194e-13      1678581627.79              36084                245 
            2.46e-09   4.7062046045e-18 -1.06186342442e-17  4.11693628942e-18  5.90143337637e-18  4.10594002605e-18  5.37856796138e-16  5.70673909363e-16  -0.00846324391509  4.85833595576e-13      1678581628.47              36181                246 
            2.47e-09  4.70634085772e-18 -1.06186098656e-17  4.11686403271e-18  5.90134452581e-18  4.10593955065e-18 -4.41915023094e-16 -2.98168125992e-16  -0.00849373384278  4.93161067538e-13      1678581629.26              36278                247 
            2.48e-09  4.70647530368e-18 -1.06185858717e-17  4.11679283124e-18  5.90125681733e-18  4.10593908054e-18  6.45964763161e-16 -2.64344873151e-16  -0.00852378426521   5.0270898555e-13      1678581629.93              36375                248 
            2.49e-09  4.70660824305e-18 -1.06185623516e-17  4.11672242134e-18  5.90117030253e-18  4.10593861528e-18  8.21565038223e-17  5.90661778747e-16  -0.00855344979856  5.09592368303e-13      1678581630.52              36472                249 
             2.5e-09  4.70673992928e-18 -1.06185393891e-17  4.11665256654e-18  5.90108504786e-18  4.10593815453e-18 -3.58617456718e-16 -6.19762728792e-16  -0.00858277585242  5.20250509339e-13      1678581631.11              36569                250 
            2.51e-09   4.7068705626e-18 -1.06185170617e-17  4.11658306312e-18  5.90100113407e-18  4.10593769806e-18   5.5255183145e-16  1.58368688534e-16  -0.00861179746276  5.26689802882e-13      1678581631.69              36666                251 
            2.52e-09  4.70700028521e-18   -1.061849544e-17  4.11651374475e-18  5.90091865568e-18  4.10593724568e-18 -8.13176686481e-16  3.34786211099e-16   -0.0086405383833  5.38236122338e-13      1678581632.32              36763                252 
            2.53e-09  4.70712917792e-18 -1.06184745873e-17  4.11644448634e-18  5.90083772033e-18  4.10593679732e-18 -3.20268503076e-17 -6.84953637019e-16   -0.0086690104564  5.44453371276e-13       1678581632.9              36860                253 
            2.54e-09  4.70725725827e-18   -1.061845456e-17  4.11637520681e-18  5.90075844785e-18  4.10593635295e-18  2.32530044602e-16  5.22876495188e-16  -0.00869721328179  5.57109913757e-13      1678581633.75              36957                254 
            2.55e-09  4.70738448021e-18 -1.06184354074e-17  4.11630587081e-18  5.90068096897e-18  4.10593591258e-18 -7.46594144532e-16 -1.03944630681e-16  -0.00872513419427   5.6266102888e-13      1678581634.74              37054                255 
            2.56e-09  4.70751073531e-18 -1.06184171717e-17   4.1162364892e-18  5.90060542343e-18  4.10593547626e-18  4.57488984967e-16 -4.73752981289e-16  -0.00875274855128  5.76427794385e-13      1678581635.43              37151                256 
            2.57e-09  4.70763585559e-18 -1.06183998875e-17  4.11616711845e-18  5.90053195759e-18  4.10593504409e-18 -2.64495215853e-16  6.73569996075e-16  -0.00878002031933  5.82422998718e-13      1678581636.39              37288                257 
            2.58e-09  4.70775961772e-18 -1.06183835821e-17  4.11609785882e-18  5.90046072173e-18  4.10593461616e-18  -5.7780940526e-16 -5.35381923979e-16  -0.00880690293661  5.97299987248e-13      1678581637.13              37482                258 
            2.59e-09  4.70788174841e-18 -1.06183682744e-17   4.1160288516e-18  5.90039186694e-18   4.1059341926e-18   7.1816009929e-16 -5.51218021844e-17  -0.00883334041988  6.03961325396e-13      1678581638.55              37676                259 
             2.6e-09  4.70800193106e-18  -1.0618353975e-17  4.11596027531e-18  5.90032554213e-18  4.10593377354e-18 -5.88032708946e-16  5.25513274871e-16  -0.00885926867712  6.17950135506e-13      1678581639.76              37870                260 
            2.61e-09  4.70811981309e-18 -1.06183406862e-17  4.11589234118e-18  5.90026189107e-18  4.10593335909e-18 -1.07552855511e-16  -7.4582315632e-16  -0.00888461698484  6.25721696679e-13      1678581640.55              38064                261 
            2.62e-09  4.70823501403e-18 -1.06183284023e-17  4.11582528791e-18  5.90020104972e-18  4.10593294938e-18   3.5246497079e-16  4.09013101166e-16  -0.00890930958793  6.38822328369e-13       1678581641.4              38258                262 
            2.63e-09  4.70834713407e-18 -1.06183171094e-17  4.11575937601e-18  5.90014314384e-18  4.10593254451e-18 -8.09075029196e-16  1.10216619781e-16  -0.00893326738154  6.48592290986e-13      1678581642.57              38452                263 
            2.64e-09  4.70845576282e-18 -1.06183067868e-17  4.11569488165e-18  5.90008828696e-18   4.1059321446e-18  4.30273101099e-16  -6.5390594174e-16   -0.0089564096355  6.60138610442e-13      1678581643.96              38646                264 
            2.65e-09  4.70856048813e-18 -1.06182974074e-17  4.11563209041e-18  5.90003657854e-18  4.10593174972e-18  2.72235937497e-16  7.09370833679e-16  -0.00897865572338  6.71240840688e-13      1678581644.87              38840                265 
            2.66e-09  4.70866090482e-18 -1.06182889383e-17  4.11557129091e-18  5.89998810249e-18  4.10593135992e-18 -9.58585063178e-16 -3.74831338807e-16  -0.00899992681906   6.8212102633e-13      1678581645.75              39034                266 
            2.67e-09  4.70875662303e-18 -1.06182813422e-17  4.11551276853e-18  5.89994292593e-18  4.10593097524e-18  5.70562116072e-16 -2.77397703573e-16  -0.00902014752439  6.94333479601e-13      1678581649.07              39228                267 
            2.68e-09  4.70884727609e-18  -1.0618274578e-17  4.11545679937e-18  5.89990109822e-18  4.10593059569e-18 -1.67458639548e-16  7.01109694992e-16  -0.00903924739305  7.03437308402e-13      1678581649.94              39422                268 
            2.69e-09  4.70893252773e-18 -1.06182686014e-17   4.1154036446e-18  5.89986265035e-18  4.10593022124e-18 -2.93361014493e-16 -7.24806017674e-16  -0.00905716231768  7.17204073908e-13      1678581650.65              39616                269 
             2.7e-09  4.70901207845e-18 -1.06182633666e-17  4.11535354524e-18   5.8998275947e-18  4.10592985182e-18  7.15507899842e-16    2.436746792e-16   -0.0090738357513  7.26529947315e-13      1678581651.36              39810                270 
            2.71e-09  4.70908567097e-18 -1.06182588266e-17  4.11530671767e-18  5.89979592526e-18  4.10592948733e-18 -9.36272664336e-16  3.75964691478e-16  -0.00908921973906   7.4162898045e-13       1678581652.6              40004                271 
            2.72e-09  4.70915309457e-18 -1.06182549348e-17  4.11526334964e-18  5.89976761823e-18  4.10592912764e-18 -8.42535917577e-17 -7.72765339373e-16   -0.0091032757421  7.49844630832e-13      1678581653.68              40198                272 
            2.73e-09  4.70921418842e-18 -1.06182516461e-17  4.11522359723e-18  5.89974263305e-18  4.10592877259e-18  3.30507226525e-16  6.72756603512e-16  -0.00911597524225  7.65387753177e-13      1678581654.71              40392                273 
            2.74e-09  4.70926884372e-18 -1.06182489179e-17  4.11518758241e-18  5.89972091374e-18  4.10592842197e-18 -9.15517661682e-16 -1.47744470978e-16  -0.00912730012225  7.74491581979e-13      1678581655.74              40586                274 
            2.75e-09  4.70931700477e-18 -1.06182467112e-17  4.11515539147e-18  5.89970239054e-18  4.10592807557e-18  5.17148052776e-16 -4.91061666638e-16  -0.00913724282199  7.89590615113e-13      1678581656.58              40780                275 
            2.76e-09  4.70935866887e-18 -1.06182449917e-17  4.11512707423e-18  5.89968698169e-18  4.10592773313e-18  -1.6360369849e-17  8.09009495198e-16  -0.00914580627624   8.0069284536e-13      1678581657.48              40974                276 
            2.77e-09  4.70939388521e-18 -1.06182437301e-17  4.11510264398e-18  5.89967459536e-18  4.10592739441e-18 -5.98965321785e-16 -6.33505593662e-16  -0.00915300364311   8.1468165547e-13      1678581658.44              41168                277 
            2.78e-09  4.70942275278e-18 -1.06182429034e-17  4.11508207818e-18   5.8996651316e-18  4.10592705915e-18  8.65388008167e-16  2.92127433354e-17  -0.00915885783603  8.27116153346e-13      1678581659.64              41362                278 
            2.79e-09  4.70944541732e-18 -1.06182424943e-17  4.11506531979e-18  5.89965848433e-18   4.1059267271e-18 -4.69639759181e-16   6.0754642058e-16  -0.00916340087456  8.40216785036e-13      1678581660.55              41556                279 
             2.8e-09  4.70946206745e-18 -1.06182424921e-17  4.11505227929e-18  5.89965454335e-18    4.105926398e-18 -1.48045156381e-16  -8.4604776888e-16  -0.00916667307252  8.54427639752e-13      1678581662.04              41750                280 
            2.81e-09  4.70947293007e-18  -1.0618242892e-17  4.11504283728e-18  5.89965319627e-18  4.10592607164e-18  7.61011624088e-16  5.50524132454e-16  -0.00916872208378  8.67528271442e-13      1678581663.54              41944                281 
            2.82e-09  4.70947826516e-18 -1.06182436952e-17   4.1150368475e-18  5.89965433038e-18  4.10592574781e-18 -8.64324044435e-16  1.12417791125e-16  -0.00916960182892  8.82183215367e-13      1678581665.41              42138                282 
            2.83e-09  4.70947836003e-18 -1.06182449086e-17  4.11503414038e-18  5.89965783455e-18  4.10592542634e-18  3.57137159352e-16 -6.82991472021e-16  -0.00916937132776  8.96172025477e-13      1678581666.91              42332                283 
            2.84e-09  4.70947352325e-18 -1.06182465439e-17  4.11503452688e-18  5.89966360084e-18   4.1059251071e-18  2.73824173212e-16  8.61987950154e-16   -0.0091680934642  9.11715147822e-13      1678581668.26              42526                284 
            2.85e-09  4.70946407829e-18 -1.06182486171e-17  4.11503780263e-18  5.89967152616e-18  4.10592478998e-18 -9.02025367979e-16 -4.34401742972e-16  -0.00916583371086  9.27924403982e-13      1678581669.38              42722                285 
            2.86e-09  4.70945035713e-18  -1.0618251148e-17   4.1150437522e-18  5.89968151357e-18  4.10592447493e-18  9.34422292629e-16 -2.23790893224e-16  -0.00916265884106  9.45021838561e-13      1678581670.38              42916                286 
            2.87e-09  4.70943269378e-18 -1.06182541589e-17  4.11505215349e-18  5.89969347352e-18  4.10592416192e-18  -4.9281566482e-16  8.03007351971e-16   -0.0091586356551  9.63229496165e-13      1678581671.13              43110                287 
            2.88e-09  4.70941141811e-18 -1.06182576741e-17  4.11506278211e-18  5.89970732477e-18  4.10592385095e-18 -2.63215375422e-16 -8.15778771695e-16   -0.0091538297466  9.80548975349e-13      1678581671.87              43304                288 
            2.89e-09  4.70938684982e-18 -1.06182617186e-17   4.1150754157e-18  5.89972299516e-18  4.10592354206e-18  7.95397698323e-16  3.82583625274e-16  -0.00914830433327  9.98312543743e-13      1678581672.61              43498                289 
             2.9e-09  4.70935929284e-18 -1.06182663177e-17  4.11508983804e-18  5.89974042213e-18  4.10592323532e-18 -8.14471946676e-16  3.71007237278e-16  -0.00914211917394  1.01785246898e-12      1678581673.33              43692                290 
            2.91e-09  4.70932903031e-18 -1.06182714955e-17  4.11510584299e-18  5.89975955301e-18  4.10592293081e-18  2.89999505891e-16 -8.66563765189e-16  -0.00913532959215  1.03539399277e-12      1678581674.08              43886                291 
            2.92e-09  4.70929631997e-18 -1.06182772745e-17  4.11512323805e-18  5.89978034516e-18  4.10592262864e-18  4.72507835328e-16   8.2585558762e-16  -0.00912798562333  1.05537800721e-12      1678581674.82              44080                292 
            2.93e-09  4.70926139037e-18 -1.06182836749e-17  4.11514184761e-18  5.89980276587e-18  4.10592232891e-18 -6.69911657012e-16 -2.26551031022e-16  -0.00912013130073   1.0731415756e-12       1678581675.6              44274                293 
            2.94e-09   4.7092244377e-18 -1.06182907138e-17  4.11516151573e-18  5.89982679209e-18  4.10592203173e-18  7.70618137204e-16 -4.99426888734e-16  -0.00911180409151  1.09445785768e-12      1678581676.59              44468                294 
            2.95e-09  4.70918562346e-18 -1.06182984047e-17  4.11518210844e-18  5.89985241001e-18  4.10592173721e-18 -1.22633384928e-16  9.39934858341e-16  -0.00910303449201  1.11288755988e-12      1678581677.45              44662                295 
            2.96e-09   4.7091450729e-18 -1.06183067574e-17  4.11520351555e-18  5.89987961439e-18  4.10592144545e-18 -4.88343933193e-16  -7.8816968384e-16  -0.00909384578713  1.13464793117e-12      1678581680.03              44856                296 
            2.97e-09   4.7091028743e-18 -1.06183157774e-17  4.11522565185e-18  5.89990840778e-18  4.10592115654e-18  9.42687286256e-16  1.13319847333e-16  -0.00908425397572  1.15463194561e-12      1678581681.61              45050                297 
            2.98e-09  4.70905907913e-18  -1.0618325466e-17  4.11524845777e-18   5.8999387996e-18  4.10592087054e-18 -8.83567910195e-16   6.5572932886e-16  -0.00907426785987  1.17617027229e-12       1678581682.7              45244                298 
            2.99e-09  4.70901370292e-18 -1.06183358199e-17  4.11527189949e-18  5.89997080503e-18  4.10592058751e-18 -1.45763031275e-16 -1.01012948006e-15  -0.00906388929271  1.19704246515e-12      1678581683.42              45438                299 
               3e-09  4.70896672696e-18 -1.06183468317e-17  4.11529596841e-18  5.90000444381e-18  4.10592030748e-18  6.96418231725e-16  7.15835569832e-16  -0.00905311357573  1.21946897025e-12      1678581684.15              45632                300 
            3.01e-09  4.70891810077e-18 -1.06183584895e-17  4.11532068014e-18  5.90003973902e-18  4.10592003045e-18 -1.00700312286e-15  4.94935882401e-17  -0.00904192999365  1.24122934153e-12         1678581685              45826                301 
            3.02e-09  4.70886774512e-18 -1.06183707774e-17  4.11534607294e-18  5.90007671571e-18   4.1059197564e-18  8.44124153292e-16 -7.75456088231e-16  -0.00903032247193  1.26432198044e-12      1678581686.12              46020                302 
            3.03e-09  4.70881555568e-18 -1.06183836756e-17  4.11537220565e-18  5.90011539955e-18  4.10591948528e-18 -5.23655193282e-17  1.05586835571e-15  -0.00901827033998  1.28719257475e-12      1678581687.06              46214                303 
            3.04e-09  4.70876140717e-18 -1.06183971609e-17  4.11539915529e-18  5.90015581547e-18  4.10591921703e-18 -8.61764363573e-16 -6.26817270927e-16  -0.00900574918078  1.31050725827e-12      1678581687.76              46408                304 
            3.05e-09  4.70870515784e-18 -1.06184112068e-17  4.11542701423e-18  5.90019798632e-18  4.10591895157e-18  1.18689009238e-15 -2.03999625834e-16  -0.00899273174655  1.33537625402e-12      1678581688.45              46602                305 
            3.06e-09  4.70864665428e-18 -1.06184257842e-17  4.11545588706e-18  5.90024193159e-18  4.10591868877e-18 -4.92461010242e-16   9.3953008953e-16  -0.00897918891884  1.35869093754e-12       1678581689.2              46796                306 
            3.07e-09  4.70858573633e-18 -1.06184408613e-17  4.11548588734e-18  5.90028766613e-18  4.10591842853e-18 -3.25341605508e-16 -1.04355567397e-15  -0.00896509069113  1.38489220092e-12      1678581689.91              46990                307 
            3.08e-09  4.70852224213e-18 -1.06184564046e-17  4.11551713408e-18  5.90033519909e-18  4.10591817068e-18  9.78183583516e-16  5.29063675586e-16   -0.0089504071518  1.40842892904e-12      1678581690.62              47184                308 
            3.09e-09    4.708456013e-18  -1.0618472379e-17  4.11554974829e-18  5.90038453285e-18   4.1059179151e-18 -9.87250404884e-16  3.92001246278e-16  -0.00893510944613  1.43662859386e-12      1678581691.33              47378                309 
             3.1e-09  4.70838689826e-18 -1.06184887483e-17   4.1155838495e-18  5.90043566213e-18   4.1059176616e-18   4.8268487972e-16 -1.04271529682e-15  -0.00891917069684  1.46016532199e-12      1678581692.14              47572                310 
            3.11e-09  4.70831475973e-18 -1.06185054754e-17  4.11561955238e-18  5.90048857332e-18  4.10591741003e-18  2.46592869581e-16  1.06515490872e-15  -0.00890256686417  1.49058543286e-12      1678581692.85              47766                311 
            3.12e-09  4.70823947589e-18 -1.06185225231e-17  4.11565696357e-18  5.90054324387e-18  4.10591716021e-18 -9.44553077728e-16 -3.67059777635e-16  -0.00888527752858  1.51434420559e-12      1678581693.79              47960                312 
            3.13e-09  4.70816094557e-18 -1.06185398542e-17  4.11569617872e-18  5.90059964192e-18  4.10591691199e-18  9.42301792151e-16 -5.76109376254e-16   -0.0088672865813   1.5463186287e-12      1678581694.58              48154                313 
            3.14e-09  4.70807909117e-18  -1.0618557432e-17  4.11573727987e-18  5.90065772611e-18  4.10591666519e-18 -1.52038875317e-16  1.16869477059e-15  -0.00884858281055  1.57096557984e-12      1678581695.54              48348                314 
            3.15e-09  4.70799386134e-18 -1.06185752204e-17  4.11578033317e-18  5.90071744553e-18  4.10591641967e-18 -6.43405082299e-16 -1.01160977743e-15  -0.00882916037412  1.60449431519e-12      1678581696.25              48542                315 
            3.16e-09  4.70790523298e-18 -1.06185931846e-17  4.11582538701e-18  5.90077873992e-18  4.10591617527e-18  1.31624649451e-15  2.03853138074e-16  -0.00880901915167  1.63047353396e-12      1678581696.97              48736                316 
            3.17e-09   4.7078132127e-18 -1.06186112913e-17  4.11587247054e-18  5.90084153996e-18  4.10591593186e-18 -7.23572436535e-16  7.55811308601e-16  -0.00878816497318   1.6637802247e-12       1678581697.7              48930                317 
            3.18e-09  4.70771783759e-18 -1.06186295087e-17  4.11592159266e-18  5.90090576773e-18  4.10591568933e-18   1.5718907657e-16 -1.24411283744e-15  -0.00876660972279  1.69153580032e-12       1678581698.5              49124                318 
            3.19e-09  4.70761917538e-18 -1.06186478067e-17   4.1159727415e-18   5.9009713374e-18  4.10591544756e-18  8.29228661045e-16  9.31072348849e-16  -0.00874437132014  1.72528658027e-12      1678581699.44              49318                319 
             3.2e-09  4.70751732397e-18 -1.06186661576e-17  4.11602588422e-18  5.90103815588e-18  4.10591520649e-18 -1.18611910417e-15 -4.08238258013e-18  -0.00872147358367  1.75570669114e-12      1678581700.16              49512                320 
            3.21e-09   4.7074124104e-18 -1.06186845355e-17  4.11608096743e-18  5.90110612372e-18  4.10591496603e-18  9.52956849234e-16 -9.51653879157e-16  -0.00869794598327  1.78945747109e-12      1678581700.93              49706                321 
            3.22e-09  4.70730458927e-18  -1.0618702917e-17  4.11613791785e-18  5.90117513602e-18  4.10591472615e-18  3.49411857472e-17  1.30613112918e-15  -0.00867382329123  1.82187598341e-12      1678581701.63              49900                322 
            3.23e-09  4.70719404063e-18 -1.06187212807e-17  4.11619664346e-18  5.90124508342e-18  4.10591448683e-18 -8.15212095359e-16 -8.24039910382e-16  -0.00864914514295  1.85473858494e-12      1678581702.34              50094                323 
            3.24e-09  4.70708096755e-18 -1.06187396075e-17  4.11625703493e-18  5.90131585312e-18  4.10591424805e-18  1.38569711261e-15 -2.18147259516e-16  -0.00862395551978  1.88937754331e-12      1678581703.06              50288                324 
            3.25e-09  4.70696559318e-18 -1.06187578806e-17  4.11631896741e-18  5.90138732989e-18  4.10591400984e-18 -5.76837960114e-16  1.12254341625e-15  -0.00859830216816   1.9206858326e-12       1678581703.8              50482                325 
            3.26e-09  4.70684815769e-18 -1.06187760851e-17  4.11638230249e-18  5.90145939715e-18  4.10591377221e-18 -3.73297072266e-16 -1.31578775653e-15  -0.00857223596954  1.95887750465e-12       1678581704.5              50676                326 
            3.27e-09  4.70672891485e-18 -1.06187942079e-17  4.11644689042e-18   5.9015319379e-18  4.10591353522e-18  1.15458568632e-15  6.47687921814e-16  -0.00854581027627  1.98863148171e-12      1678581705.21              50870                327 
            3.28e-09  4.70660812861e-18 -1.06188122378e-17  4.11651257245e-18   5.9016048357e-18  4.10591329892e-18 -1.30625448729e-15  4.24760535387e-16  -0.00851908022867  2.02970973362e-12      1678581705.93              51064                328 
            3.29e-09  4.70648606956e-18 -1.06188301649e-17  4.11657918323e-18  5.90167797554e-18  4.10591306339e-18  5.99227457777e-16 -1.27644808303e-15  -0.00849210206833  2.05835348766e-12      1678581706.65              51258                329 
             3.3e-09   4.7063630114e-18 -1.06188479806e-17   4.1166465533e-18  5.90175124461e-18  4.10591282869e-18  2.56338160575e-16  1.29160185633e-15   -0.0084649324619  2.10231831943e-12      1678581707.36              51452                330 
            3.31e-09  4.70623922756e-18 -1.06188656772e-17  4.11671451146e-18  5.90182453305e-18  4.10591259491e-18 -1.28824420267e-15 -4.67349924192e-16  -0.00843762784906  2.13096207347e-12      1678581708.07              51646                331 
            3.32e-09  4.70611498798e-18 -1.06188832475e-17  4.11678288718e-18  5.90189773448e-18  4.10591236214e-18  1.24443665249e-15 -6.83932077639e-16  -0.00841024382705   2.1778134851e-12      1678581709.09              51842                332 
            3.33e-09  4.70599055603e-18  -1.0618900685e-17  4.11685151282e-18  5.90197074657e-18  4.10591213046e-18 -3.26482668061e-16   1.3899028533e-15  -0.00838283458303  2.21178630966e-12      1678581709.98              52036                333 
            3.34e-09  4.70586618586e-18 -1.06189179829e-17  4.11692022567e-18  5.90204347133e-18  4.10591189993e-18 -7.02154384018e-16 -1.24152231705e-15  -0.00835545238385  2.25819363209e-12      1678581711.11              52230                334 
            3.35e-09  4.70574211991e-18 -1.06189351346e-17  4.11698886986e-18  5.90211581547e-18  4.10591167065e-18  1.21672733617e-15  2.55817743532e-16  -0.00832814713123   2.2946089473e-12      1678581711.88              52424                335 
            3.36e-09  4.70561858691e-18 -1.06189521327e-17  4.11705729798e-18   5.9021876905e-18  4.10591144267e-18 -1.17387581137e-15  9.19515235558e-16  -0.00830096598873  2.34101626972e-12      1678581712.63              52618                336 
            3.37e-09   4.7054958002e-18 -1.06189689694e-17  4.11712537248e-18  5.90225901277e-18  4.10591121605e-18  4.62592926927e-20 -1.51342672962e-15  -0.00827395308483  2.38098429861e-12      1678581713.33              52812                337 
            3.38e-09  4.70537395648e-18 -1.06189856359e-17  4.11719296676e-18  5.90232970345e-18  4.10591099083e-18  8.23893422621e-16  1.12883082511e-15  -0.00824714929486  2.42694753183e-12      1678581714.07              53006                338 
            3.39e-09  4.70525323497e-18 -1.06190021223e-17    4.117259966e-18  5.90239968839e-18  4.10591076706e-18  -1.6315960928e-15 -4.10165728542e-18  -0.00822059210248  2.47024622979e-12      1678581714.79              53200                339 
             3.4e-09  4.70513379697e-18 -1.06190184177e-17  4.11732626769e-18  5.90246889783e-18  4.10591054474e-18  1.04640062047e-15 -1.14034938899e-15  -0.00819431553979  2.51532128459e-12      1678581715.49              53394                340 
            3.41e-09   4.7050157859e-18   -1.061903451e-17  4.11739178186e-18  5.90253726616e-18   4.1059103239e-18  2.19685380998e-16  1.57191775029e-15  -0.00816835020347  2.56261678544e-12      1678581716.61              53588                341 
            3.42e-09  4.70489932757e-18 -1.06190503856e-17  4.11745643106e-18  5.90260473154e-18  4.10591010454e-18 -1.14908083049e-15 -9.74270818342e-16   -0.0081427233427   2.6059154834e-12      1678581717.48              53782                342 
            3.43e-09  4.70478453101e-18 -1.06190660298e-17     4.11752015e-18  5.90267123546e-18  4.10590988665e-18  1.58394902133e-15 -2.61183821484e-16  -0.00811745901343  2.65765187635e-12      1678581719.77              53976                343 
            3.44e-09  4.70467148945e-18 -1.06190814266e-17  4.11758288505e-18  5.90273672234e-18  4.10590967021e-18 -6.83789444819e-16  1.37268668654e-15  -0.00809257829209  2.70139466352e-12       1678581720.5              54170                344 
            3.45e-09   4.7045602817e-18 -1.06190965588e-17  4.11764459334e-18  5.90280113902e-18  4.10590945522e-18 -4.39417021288e-16 -1.58347871852e-15  -0.00806809954097  2.75579559172e-12      1678581721.42              54364                345 
            3.46e-09  4.70445097373e-18 -1.06191114083e-17  4.11770524188e-18  5.90286443433e-18  4.10590924165e-18  1.47362060825e-15  7.96612004756e-16  -0.00804403871666   2.7999824681e-12       1678581722.2              54558                346 
            3.47e-09  4.70434362045e-18 -1.06191259558e-17  4.11776480627e-18  5.90292655857e-18  4.10590902948e-18 -1.49856978678e-15  5.69182047173e-16  -0.00802040971221  2.85771406539e-12      1678581722.97              54752                347 
            3.48e-09  4.70423826767e-18 -1.06191401816e-17  4.11782326951e-18  5.90298746309e-18  4.10590881869e-18  5.90592389808e-16  -1.5625579534e-15  -0.00799722472327  2.90190094177e-12      1678581723.76              54946                348 
            3.49e-09  4.70413495408e-18 -1.06191540652e-17  4.11788062049e-18  5.90304709984e-18  4.10590860925e-18  5.54756857735e-16  1.57874099596e-15  -0.00797449462857  2.96362934193e-12       1678581724.5              55140                349 
             3.5e-09  4.70403371337e-18 -1.06191675858e-17  4.11793685259e-18  5.90310542102e-18  4.10590840115e-18 -1.74462296461e-15 -5.14368640273e-16  -0.00795222937457  3.00870439673e-12      1678581725.25              55334                350 
            3.51e-09  4.70393457626e-18 -1.06191807227e-17  4.11799196214e-18  5.90316237867e-18  4.10590819439e-18  1.65435566481e-15 -8.37543768907e-16  -0.00793043835501  3.07198710914e-12      1678581726.07              55528                351 
            3.52e-09   4.7038375725e-18 -1.06191934549e-17  4.11804594695e-18  5.90321792445e-18  4.10590798896e-18 -3.97691139279e-16  1.73300802721e-15  -0.00790913077607  3.12128101143e-12      1678581727.06              55722                352 
            3.53e-09  4.70374273278e-18 -1.06192057622e-17  4.11809880485e-18   5.9032720094e-18  4.10590778487e-18 -1.10103284514e-15 -1.46445355842e-15  -0.00788831599867  3.18545190225e-12      1678581727.99              55916                353 
            3.54e-09  4.70365009047e-18 -1.06192176245e-17  4.11815053235e-18  5.90332458377e-18  4.10590758213e-18  1.61568289611e-15  2.69244503236e-16  -0.00786800385029  3.23852056283e-12      1678581728.75              56110                354 
            3.55e-09  4.70355968317e-18 -1.06192290227e-17  4.11820112332e-18  5.90337559695e-18  4.10590738076e-18 -1.40395411346e-15  1.16188694468e-15  -0.00784820489949  3.30202531984e-12      1678581729.48              56304                355 
            3.56e-09  4.70347155407e-18 -1.06192399387e-17  4.11825056796e-18  5.90342499746e-18  4.10590718081e-18  1.03898371388e-16 -1.82797064522e-15  -0.00782893068752  3.35931282791e-12      1678581730.21              56498                356 
            3.57e-09  4.70338575302e-18 -1.06192503555e-17  4.11829885173e-18  5.90347273302e-18  4.10590698229e-18  1.29795865414e-15  1.34877063222e-15   -0.0078101939124  3.42281758492e-12      1678581730.96              56692                357 
            3.58e-09  4.70330233735e-18 -1.06192602574e-17  4.11834595464e-18   5.9035187507e-18  4.10590678528e-18 -1.99360589765e-15  8.75649861263e-17  -0.00779200856227  3.48432394048e-12       1678581731.8              56886                358 
            3.59e-09  4.70322137245e-18 -1.06192696303e-17   4.1183918506e-18  5.90356299708e-18   4.1059065898e-18  1.14901915143e-15 -1.43334803902e-15  -0.00777438999568   3.5480507421e-12      1678581732.52              57080                359 
             3.6e-09  4.70314293198e-18 -1.06192784617e-17  4.11843650707e-18  5.90360541858e-18  4.10590639594e-18   9.3890944402e-17   1.9212679287e-15  -0.00775735496833  3.61333185595e-12      1678581733.24              57274                360 
            3.61e-09  4.70306709788e-18 -1.06192867407e-17  4.11847988483e-18  5.90364596176e-18  4.10590620375e-18 -1.57095016008e-15 -1.09302998751e-15  -0.00774092160626  3.67683661295e-12      1678581734.05              57468                361 
            3.62e-09  4.70299396001e-18 -1.06192944585e-17  4.11852193802e-18  5.90368457371e-18  4.10590601329e-18   1.9219810928e-15  -4.0316130064e-16  -0.00772510932737   3.7463365743e-12      1678581735.01              57662                362 
            3.63e-09   4.7029236156e-18 -1.06193016078e-17  4.11856261436e-18  5.90372120246e-18  4.10590582464e-18 -1.06402541099e-15   1.7164356356e-15  -0.00770993871381  3.81072950972e-12      1678581735.73              57856                363 
            3.64e-09  4.70285616838e-18 -1.06193081835e-17  4.11860185553e-18  5.90375579749e-18  4.10590563785e-18 -5.34896201406e-16 -1.89331575109e-15   -0.0076954313389  3.88400422935e-12      1678581736.46              58050                364 
            3.65e-09  4.70279172754e-18 -1.06193141825e-17   4.1186395978e-18  5.90378831015e-18    4.105905453e-18  1.80087426453e-15  8.60827612896e-16  -0.00768160955336   3.9492853432e-12      1678581737.18              58244                365 
